Tempo;ID;Eixo_X;Eixo_Y;Eixo_Z;Distancia_Passo;Distancia_Total
0,00;/tracking/trackers/3/rotation;-0,0103;99,4011;-0,4802
0,00;/tracking/trackers/6/rotation;7,8844;98,8336;-1,1750
0,00;/tracking/trackers/1/rotation;9,5647;99,4198;-6,2911
0,00;/tracking/trackers/4/rotation;-6,0784;96,2289;-3,5017
0,00;/tracking/trackers/5/rotation;-16,6338;96,7712;5,9912
0,00;/tracking/trackers/2/rotation;-0,2340;94,0783;-0,2537
0,00;/tracking/trackers/3/rotation;0,0245;99,3834;-0,5449
0,00;/tracking/trackers/6/rotation;7,6191;98,8566;-1,3689
0,00;/tracking/trackers/1/rotation;9,3125;99,5272;-6,1568
0,00;/tracking/trackers/4/rotation;-6,2424;96,0724;-3,5543
0,00;/tracking/trackers/5/rotation;-16,2896;97,1648;5,6662
0,00;/tracking/trackers/2/rotation;-0,2503;94,1339;-0,2336
0,00;/tracking/trackers/3/rotation;0,0672;99,3518;-0,6236
0,00;/tracking/trackers/6/rotation;7,2750;98,8791;-1,6054
0,00;/tracking/trackers/1/rotation;9,0949;99,5997;-5,9741
0,00;/tracking/trackers/4/rotation;-6,3743;95,9473;-3,5972
0,00;/tracking/trackers/5/rotation;-15,9481;97,5223;5,3891
0,00;/tracking/trackers/2/rotation;-0,2609;94,1786;-0,2155
0,00;/tracking/trackers/3/rotation;0,1090;99,3179;-0,6998
0,00;/tracking/trackers/6/rotation;6,9214;98,8857;-1,8626
0,00;/tracking/trackers/1/rotation;8,8699;99,5833;-5,6497
0,00;/tracking/trackers/4/rotation;-6,7946;95,6512;-3,7323
0,00;/tracking/trackers/5/rotation;-15,5277;97,9751;5,1178
0,00;/tracking/trackers/2/rotation;-0,2747;94,2321;-0,1894
0,00;/tracking/trackers/3/rotation;0,1525;99,2690;-0,7841
0,00;/tracking/trackers/6/rotation;6,6323;98,8865;-2,0913
0,00;/tracking/trackers/1/rotation;8,6887;99,5197;-5,3356
0,00;/tracking/trackers/4/rotation;-7,4289;95,3102;-3,8830
0,00;/tracking/trackers/5/rotation;-15,1415;98,4560;4,9157
0,00;/tracking/trackers/2/rotation;-0,2864;94,2644;-0,1722
0,00;/tracking/trackers/3/rotation;0,1898;99,2037;-0,8650
0,00;/tracking/trackers/6/rotation;6,3860;98,8801;-2,3306
0,00;/tracking/trackers/1/rotation;8,5631;99,3451;-4,9747
0,00;/tracking/trackers/4/rotation;-8,2617;94,9642;-4,0196
0,00;/tracking/trackers/5/rotation;-14,6540;98,9617;4,7592
0,00;/tracking/trackers/2/rotation;-0,2996;94,2921;-0,1585
0,00;/tracking/trackers/3/rotation;0,2121;99,1420;-0,9178
0,00;/tracking/trackers/6/rotation;6,1930;98,8664;-2,5327
0,00;/tracking/trackers/1/rotation;8,5383;99,1025;-4,6324
0,00;/tracking/trackers/4/rotation;-9,0484;94,6147;-4,1576
0,00;/tracking/trackers/5/rotation;-14,1377;99,5243;4,6445
0,00;/tracking/trackers/2/rotation;-0,3116;94,3037;-0,1524
0,00;/tracking/trackers/3/rotation;0,2112;99,0769;-0,9323
0,00;/tracking/trackers/6/rotation;6,0306;98,8242;-2,7226
0,00;/tracking/trackers/1/rotation;8,5665;98,8668;-4,3553
0,00;/tracking/trackers/4/rotation;-9,8407;94,2992;-4,2811
0,00;/tracking/trackers/5/rotation;-13,6651;100,0420;4,5510
0,00;/tracking/trackers/2/rotation;-0,3248;94,3143;-0,1526
0,00;/tracking/trackers/3/rotation;0,1991;99,0212;-0,9247
0,00;/tracking/trackers/6/rotation;5,8917;98,7628;-2,8835
0,00;/tracking/trackers/1/rotation;8,6222;98,6349;-4,1154
0,00;/tracking/trackers/4/rotation;-11,0208;94,0068;-4,3717
0,00;/tracking/trackers/5/rotation;-13,2213;100,5386;4,5065
0,00;/tracking/trackers/2/rotation;-0,3473;94,3291;-0,1500
0,00;/tracking/trackers/3/rotation;0,1676;98,9705;-0,8921
0,00;/tracking/trackers/6/rotation;5,7323;98,6483;-3,0111
0,00;/tracking/trackers/1/rotation;8,7149;98,3788;-3,9263
0,00;/tracking/trackers/4/rotation;-12,8112;93,8283;-4,4242
0,00;/tracking/trackers/5/rotation;-12,8134;100,9295;4,4755
0,00;/tracking/trackers/2/rotation;-0,3906;94,3544;-0,1354
0,00;/tracking/trackers/3/rotation;0,1386;98,9343;-0,8568
0,00;/tracking/trackers/6/rotation;5,5942;98,5382;-3,1003
0,00;/tracking/trackers/1/rotation;8,8134;98,1294;-3,7854
0,00;/tracking/trackers/4/rotation;-14,5908;93,7449;-4,4655
0,00;/tracking/trackers/5/rotation;-12,4562;101,2088;4,4625
0,00;/tracking/trackers/2/rotation;-0,4411;94,3846;-0,1188
0,00;/tracking/trackers/3/rotation;0,1093;98,9111;-0,8204
0,00;/tracking/trackers/6/rotation;5,4135;98,4120;-3,1474
0,00;/tracking/trackers/1/rotation;8,9678;97,8180;-3,6812
0,00;/tracking/trackers/4/rotation;-16,2028;93,7308;-4,4858
0,00;/tracking/trackers/5/rotation;-12,1602;101,4220;4,4495
0,00;/tracking/trackers/2/rotation;-0,5048;94,4235;-0,0806
0,00;/tracking/trackers/3/rotation;0,0842;98,8927;-0,7881
0,00;/tracking/trackers/6/rotation;5,2188;98,2992;-3,1741
0,00;/tracking/trackers/1/rotation;9,1532;97,4958;-3,5811
0,00;/tracking/trackers/4/rotation;-17,4744;93,7572;-4,5169
0,00;/tracking/trackers/5/rotation;-11,9131;101,5745;4,4299
0,00;/tracking/trackers/2/rotation;-0,5643;94,4577;-0,0392
0,00;/tracking/trackers/3/rotation;0,0609;98,8760;-0,7589
0,00;/tracking/trackers/6/rotation;5,0119;98,2111;-3,1707
0,00;/tracking/trackers/1/rotation;9,3999;97,1454;-3,4358
0,00;/tracking/trackers/4/rotation;-18,3482;93,7827;-4,5611
0,00;/tracking/trackers/5/rotation;-11,6795;101,6837;4,4145
0,00;/tracking/trackers/2/rotation;-0,6122;94,4857;-0,0060
0,00;/tracking/trackers/3/rotation;0,0415;98,8603;-0,7363
0,00;/tracking/trackers/6/rotation;4,8418;98,1387;-3,1677
0,00;/tracking/trackers/1/rotation;9,6035;96,8575;-3,3174
0,00;/tracking/trackers/4/rotation;-18,9854;93,7758;-4,6065
0,00;/tracking/trackers/5/rotation;-11,4607;101,7664;4,3926
0,00;/tracking/trackers/2/rotation;-0,6518;94,5086;0,0242
0,00;/tracking/trackers/3/rotation;0,0236;98,8435;-0,7148
0,00;/tracking/trackers/6/rotation;4,7103;98,0553;-3,1180
0,00;/tracking/trackers/1/rotation;9,7817;96,6018;-3,1777
0,00;/tracking/trackers/4/rotation;-19,4527;93,6982;-4,6272
0,00;/tracking/trackers/5/rotation;-11,2544;101,8151;4,3733
0,00;/tracking/trackers/2/rotation;-0,6876;94,5373;0,0470
0,00;/tracking/trackers/3/rotation;0,0098;98,8286;-0,6984
0,00;/tracking/trackers/6/rotation;4,6652;97,9657;-3,0309
0,00;/tracking/trackers/1/rotation;9,9317;96,3872;-3,0610
0,00;/tracking/trackers/4/rotation;-19,8256;93,5682;-4,6315
0,00;/tracking/trackers/5/rotation;-10,9503;101,8283;4,3571
0,00;/tracking/trackers/2/rotation;-0,7220;94,5649;0,0638
0,00;/tracking/trackers/3/rotation;-0,0002;98,8107;-0,6811
0,02;/tracking/trackers/6/rotation;4,6311;97,8977;-2,9649
0,02;/tracking/trackers/1/rotation;10,0458;96,2248;-2,9729
0,02;/tracking/trackers/4/rotation;-20,0589;93,3977;-4,6157
0,02;/tracking/trackers/5/rotation;-10,6968;101,8507;4,3526
0,02;/tracking/trackers/2/rotation;-0,7507;94,5892;0,0732
0,02;/tracking/trackers/3/rotation;-0,0056;98,7912;-0,6701
0,02;/tracking/trackers/6/rotation;4,6745;97,8125;-2,8698
0,02;/tracking/trackers/1/rotation;9,6212;96,0788;-2,8627
0,02;/tracking/trackers/4/rotation;-20,1445;93,1042;-4,5771
0,02;/tracking/trackers/5/rotation;-10,4724;101,8864;4,3612
0,02;/tracking/trackers/2/rotation;-0,7745;94,6128;0,0750
0,02;/tracking/trackers/3/rotation;-0,0087;98,7720;-0,6622
0,02;/tracking/trackers/6/rotation;4,7596;97,6977;-2,7458
0,02;/tracking/trackers/1/rotation;9,2084;95,9364;-2,8016
0,02;/tracking/trackers/4/rotation;-20,1983;92,7962;-4,5276
0,02;/tracking/trackers/5/rotation;-10,2938;101,9964;4,4039
0,02;/tracking/trackers/2/rotation;-0,7974;94,6363;0,0744
0,02;/tracking/trackers/3/rotation;-0,0087;98,7507;-0,6602
0,02;/tracking/trackers/6/rotation;4,8521;97,5327;-2,6003
0,02;/tracking/trackers/1/rotation;8,8157;95,7233;-2,7955
0,02;/tracking/trackers/4/rotation;-20,2987;92,5615;-4,4824
0,02;/tracking/trackers/5/rotation;-10,1961;102,0949;4,4556
0,02;/tracking/trackers/2/rotation;-0,8198;94,6560;0,0742
0,02;/tracking/trackers/3/rotation;-0,0071;98,7339;-0,6609
0,02;/tracking/trackers/6/rotation;4,9207;97,3807;-2,4803
0,02;/tracking/trackers/1/rotation;8,5517;95,5194;-2,7951
0,02;/tracking/trackers/4/rotation;-20,4061;92,4100;-4,4491
0,02;/tracking/trackers/5/rotation;-10,1513;102,1530;4,5151
0,02;/tracking/trackers/2/rotation;-0,8373;94,6700;0,0741
0,02;/tracking/trackers/3/rotation;-0,0027;98,7258;-0,6679
0,02;/tracking/trackers/6/rotation;4,9807;97,2120;-2,3652
0,02;/tracking/trackers/1/rotation;8,3309;95,2828;-2,7813
0,02;/tracking/trackers/4/rotation;-20,5506;92,2925;-4,4188
0,02;/tracking/trackers/5/rotation;-10,1381;102,1802;4,5783
0,02;/tracking/trackers/2/rotation;-0,8537;94,6818;0,0743
0,02;/tracking/trackers/3/rotation;0,0028;98,7214;-0,6792
0,02;/tracking/trackers/6/rotation;5,0297;96,9640;-2,2449
0,02;/tracking/trackers/1/rotation;8,1559;95,0953;-2,7698
0,02;/tracking/trackers/4/rotation;-20,7109;92,4013;-4,3274
0,02;/tracking/trackers/5/rotation;-10,1779;102,1736;4,6248
0,02;/tracking/trackers/2/rotation;-0,8009;94,6629;0,0241
0,02;/tracking/trackers/3/rotation;0,0072;98,7206;-0,6892
0,02;/tracking/trackers/6/rotation;5,0688;96,7685;-2,1502
0,02;/tracking/trackers/1/rotation;8,0195;94,8847;-2,7357
0,02;/tracking/trackers/4/rotation;-20,8501;92,5380;-4,2359
0,02;/tracking/trackers/5/rotation;-10,2206;102,1374;4,6739
0,02;/tracking/trackers/2/rotation;-0,7493;94,6406;-0,0215
0,02;/tracking/trackers/3/rotation;0,0115;98,7216;-0,7008
0,02;/tracking/trackers/6/rotation;5,0781;96,5511;-2,1017
0,02;/tracking/trackers/1/rotation;7,9435;94,6888;-2,6723
0,02;/tracking/trackers/4/rotation;-20,9662;92,6346;-4,1546
0,02;/tracking/trackers/5/rotation;-10,2851;102,0767;4,8003
0,02;/tracking/trackers/2/rotation;-0,7081;94,6232;-0,0573
0,02;/tracking/trackers/3/rotation;0,0162;98,7301;-0,7164
0,02;/tracking/trackers/6/rotation;5,0797;96,3655;-2,0716
0,02;/tracking/trackers/1/rotation;7,9253;94,4008;-2,4516
0,02;/tracking/trackers/4/rotation;-21,0421;92,8379;-4,0695
0,02;/tracking/trackers/5/rotation;-10,3369;102,0155;4,9375
0,02;/tracking/trackers/2/rotation;-0,6513;94,5829;-0,1007
0,02;/tracking/trackers/3/rotation;0,0216;98,7393;-0,7415
0,02;/tracking/trackers/6/rotation;5,0646;96,1787;-2,0571
0,02;/tracking/trackers/1/rotation;7,9079;94,1820;-2,2748
