Tempo;ID;Eixo_X;Eixo_Y;Eixo_Z;Distancia_Passo;Distancia_Total
0,81;/tracking/trackers/2/rotation;-0,03;-7,81;-0,08;0,0000;0,0000
0,81;/tracking/trackers/3/rotation;-0,01;-8,77;-0,01;0,0000;0,0000
0,82;/tracking/trackers/6/rotation;-2,58;-10,94;0,08;0,0000;0,0000
0,82;/tracking/trackers/1/rotation;9,18;-8,57;-0,26;0,0000;0,0000
0,82;/tracking/trackers/4/rotation;-1,08;-6,83;-4,16;0,0000;0,0000
0,82;/tracking/trackers/5/rotation;-0,03;-5,88;2,85;0,0000;0,0000
0,82;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
0,82;/tracking/trackers/3/rotation;-0,01;-8,77;-0,01;0,0000;0,0000
0,84;/tracking/trackers/6/rotation;-2,57;-11,00;0,08;0,0000;0,0000
0,84;/tracking/trackers/1/rotation;9,19;-8,61;-0,26;0,0000;0,0000
0,84;/tracking/trackers/4/rotation;-1,08;-6,84;-4,16;0,0000;0,0000
0,84;/tracking/trackers/5/rotation;-0,04;-5,89;2,84;0,0000;0,0000
0,84;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
0,84;/tracking/trackers/3/rotation;-0,01;-8,77;-0,01;0,0000;0,0000
0,85;/tracking/trackers/6/rotation;-2,58;-11,05;0,08;0,0000;0,0000
0,85;/tracking/trackers/1/rotation;9,19;-8,65;-0,26;0,0000;0,0000
0,85;/tracking/trackers/4/rotation;-1,08;-6,84;-4,16;0,0000;0,0000
0,85;/tracking/trackers/5/rotation;-0,05;-5,90;2,84;0,0000;0,0000
0,85;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
0,85;/tracking/trackers/3/rotation;-0,01;-8,78;-0,01;0,0000;0,0000
0,86;/tracking/trackers/6/rotation;-2,58;-11,09;0,07;0,0000;0,0000
0,86;/tracking/trackers/1/rotation;9,19;-8,69;-0,26;0,0000;0,0000
0,86;/tracking/trackers/4/rotation;-1,08;-6,84;-4,16;0,0000;0,0000
0,86;/tracking/trackers/5/rotation;-0,06;-5,92;2,85;0,0000;0,0000
0,86;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
0,86;/tracking/trackers/3/rotation;-0,01;-8,79;-0,01;0,0000;0,0000
0,88;/tracking/trackers/6/rotation;-2,63;-11,12;0,07;0,0000;0,0000
0,88;/tracking/trackers/1/rotation;9,16;-8,74;-0,26;0,0000;0,0000
0,88;/tracking/trackers/4/rotation;-1,09;-6,86;-4,16;0,0000;0,0000
0,88;/tracking/trackers/5/rotation;-0,08;-5,94;2,85;0,0000;0,0000
0,88;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
0,88;/tracking/trackers/3/rotation;-0,01;-8,80;-0,01;0,0000;0,0000
0,90;/tracking/trackers/6/rotation;-2,69;-11,17;0,07;0,0000;0,0000
0,90;/tracking/trackers/1/rotation;9,14;-8,80;-0,27;0,0000;0,0000
0,90;/tracking/trackers/4/rotation;-1,10;-6,87;-4,17;0,0000;0,0000
0,90;/tracking/trackers/5/rotation;-0,09;-5,96;2,85;0,0000;0,0000
0,90;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
0,90;/tracking/trackers/3/rotation;-0,01;-8,80;-0,01;0,0000;0,0000
0,91;/tracking/trackers/6/rotation;-2,74;-11,21;0,09;0,0000;0,0000
0,91;/tracking/trackers/1/rotation;9,12;-8,86;-0,27;0,0000;0,0000
0,91;/tracking/trackers/4/rotation;-1,11;-6,87;-4,17;0,0000;0,0000
0,91;/tracking/trackers/5/rotation;-0,09;-5,98;2,86;0,0000;0,0000
0,91;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
0,91;/tracking/trackers/3/rotation;-0,01;-8,80;-0,01;0,0000;0,0000
0,93;/tracking/trackers/6/rotation;-2,77;-11,24;0,10;0,0000;0,0000
0,93;/tracking/trackers/1/rotation;9,11;-8,91;-0,27;0,0000;0,0000
0,93;/tracking/trackers/4/rotation;-1,11;-6,89;-4,18;0,0000;0,0000
0,93;/tracking/trackers/5/rotation;-0,10;-5,99;2,86;0,0000;0,0000
0,93;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
0,93;/tracking/trackers/3/rotation;-0,01;-8,81;-0,01;0,0000;0,0000
0,95;/tracking/trackers/6/rotation;-2,82;-11,27;0,12;0,0000;0,0000
0,95;/tracking/trackers/1/rotation;9,10;-8,95;-0,27;0,0000;0,0000
0,95;/tracking/trackers/4/rotation;-1,11;-6,90;-4,19;0,0000;0,0000
0,95;/tracking/trackers/5/rotation;-0,11;-6,00;2,86;0,0000;0,0000
0,95;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
0,95;/tracking/trackers/3/rotation;-0,01;-8,81;-0,01;0,0000;0,0000
0,96;/tracking/trackers/6/rotation;-2,87;-11,29;0,12;0,0000;0,0000
0,96;/tracking/trackers/1/rotation;9,10;-8,99;-0,27;0,0000;0,0000
0,96;/tracking/trackers/4/rotation;-1,11;-6,92;-4,19;0,0000;0,0000
0,96;/tracking/trackers/5/rotation;-0,11;-6,00;2,87;0,0000;0,0000
0,96;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
0,96;/tracking/trackers/3/rotation;-0,01;-8,81;-0,01;0,0000;0,0000
0,98;/tracking/trackers/6/rotation;-2,96;-11,31;0,12;0,0000;0,0000
0,98;/tracking/trackers/1/rotation;9,10;-9,01;-0,26;0,0000;0,0000
0,98;/tracking/trackers/4/rotation;-1,11;-6,95;-4,20;0,0000;0,0000
0,98;/tracking/trackers/5/rotation;-0,12;-5,99;2,87;0,0000;0,0000
0,98;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
0,98;/tracking/trackers/3/rotation;-0,01;-8,81;-0,01;0,0000;0,0000
0,99;/tracking/trackers/6/rotation;-3,04;-11,33;0,12;0,0000;0,0000
0,99;/tracking/trackers/1/rotation;9,10;-9,03;-0,25;0,0000;0,0000
0,99;/tracking/trackers/4/rotation;-1,11;-6,97;-4,21;0,0000;0,0000
0,99;/tracking/trackers/5/rotation;-0,12;-5,99;2,87;0,0000;0,0000
0,99;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
0,99;/tracking/trackers/3/rotation;-0,01;-8,81;-0,02;0,0000;0,0000
1,01;/tracking/trackers/6/rotation;-3,11;-11,34;0,11;0,0000;0,0000
1,01;/tracking/trackers/1/rotation;9,11;-9,04;-0,25;0,0000;0,0000
1,01;/tracking/trackers/4/rotation;-1,12;-6,99;-4,22;0,0000;0,0000
1,01;/tracking/trackers/5/rotation;-0,13;-5,98;2,87;0,0000;0,0000
1,01;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
1,01;/tracking/trackers/3/rotation;-0,01;-8,81;-0,02;0,0000;0,0000
1,02;/tracking/trackers/6/rotation;-3,16;-11,34;0,12;0,0000;0,0000
1,02;/tracking/trackers/1/rotation;9,11;-9,05;-0,24;0,0000;0,0000
1,02;/tracking/trackers/4/rotation;-1,12;-7,01;-4,23;0,0000;0,0000
1,02;/tracking/trackers/5/rotation;-0,13;-5,97;2,87;0,0000;0,0000
1,02;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
1,02;/tracking/trackers/3/rotation;-0,01;-8,81;-0,02;0,0000;0,0000
1,04;/tracking/trackers/6/rotation;-3,19;-11,35;0,12;0,0000;0,0000
1,04;/tracking/trackers/1/rotation;9,11;-9,04;-0,23;0,0000;0,0000
1,04;/tracking/trackers/4/rotation;-1,12;-7,02;-4,23;0,0000;0,0000
1,04;/tracking/trackers/5/rotation;-0,13;-5,97;2,87;0,0000;0,0000
1,04;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
1,04;/tracking/trackers/3/rotation;-0,01;-8,81;-0,02;0,0000;0,0000
1,05;/tracking/trackers/6/rotation;-3,19;-11,33;0,14;0,0000;0,0000
1,05;/tracking/trackers/1/rotation;9,12;-9,03;-0,22;0,0000;0,0000
1,05;/tracking/trackers/4/rotation;-1,12;-7,04;-4,24;0,0000;0,0000
1,05;/tracking/trackers/5/rotation;-0,14;-5,97;2,87;0,0000;0,0000
1,05;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
1,05;/tracking/trackers/3/rotation;-0,01;-8,81;-0,02;0,0000;0,0000
1,07;/tracking/trackers/6/rotation;-3,17;-11,31;0,16;0,0000;0,0000
1,07;/tracking/trackers/1/rotation;9,14;-9,01;-0,21;0,0000;0,0000
1,07;/tracking/trackers/4/rotation;-1,12;-7,04;-4,25;0,0000;0,0000
1,07;/tracking/trackers/5/rotation;-0,15;-5,96;2,86;0,0000;0,0000
1,07;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
1,07;/tracking/trackers/3/rotation;-0,01;-8,81;-0,02;0,0000;0,0000
1,08;/tracking/trackers/6/rotation;-3,15;-11,29;0,18;0,0000;0,0000
1,08;/tracking/trackers/1/rotation;9,15;-8,99;-0,20;0,0000;0,0000
1,08;/tracking/trackers/4/rotation;-1,11;-7,04;-4,25;0,0000;0,0000
1,08;/tracking/trackers/5/rotation;-0,15;-5,96;2,86;0,0000;0,0000
1,08;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
1,08;/tracking/trackers/3/rotation;-0,01;-8,81;-0,02;0,0000;0,0000
1,10;/tracking/trackers/6/rotation;-3,11;-11,26;0,20;0,0000;0,0000
1,10;/tracking/trackers/1/rotation;9,16;-8,97;-0,19;0,0000;0,0000
1,10;/tracking/trackers/4/rotation;-1,11;-7,04;-4,26;0,0000;0,0000
1,10;/tracking/trackers/5/rotation;-0,16;-5,95;2,86;0,0000;0,0000
1,10;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
1,10;/tracking/trackers/3/rotation;-0,01;-8,81;-0,02;0,0000;0,0000
1,12;/tracking/trackers/6/rotation;-3,06;-11,24;0,21;0,0000;0,0000
1,12;/tracking/trackers/1/rotation;9,17;-8,95;-0,18;0,0000;0,0000
1,12;/tracking/trackers/4/rotation;-1,11;-7,04;-4,27;0,0000;0,0000
1,12;/tracking/trackers/5/rotation;-0,15;-5,93;2,85;0,0000;0,0000
1,12;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
1,12;/tracking/trackers/3/rotation;-0,01;-8,81;-0,02;0,0000;0,0000
1,13;/tracking/trackers/6/rotation;-3,02;-11,23;0,23;0,0000;0,0000
1,13;/tracking/trackers/1/rotation;9,18;-8,92;-0,17;0,0000;0,0000
1,13;/tracking/trackers/4/rotation;-1,10;-7,03;-4,27;0,0000;0,0000
1,13;/tracking/trackers/5/rotation;-0,15;-5,91;2,84;0,0000;0,0000
1,13;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
1,13;/tracking/trackers/3/rotation;-0,01;-8,81;-0,02;0,0000;0,0000
1,14;/tracking/trackers/6/rotation;-2,97;-11,20;0,24;0,0000;0,0000
1,14;/tracking/trackers/1/rotation;9,19;-8,89;-0,17;0,0000;0,0000
1,14;/tracking/trackers/4/rotation;-1,10;-7,03;-4,28;0,0000;0,0000
1,14;/tracking/trackers/5/rotation;-0,14;-5,89;2,84;0,0000;0,0000
1,14;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
1,14;/tracking/trackers/3/rotation;-0,01;-8,81;-0,02;0,0000;0,0000
1,16;/tracking/trackers/6/rotation;-2,93;-11,19;0,25;0,0000;0,0000
1,16;/tracking/trackers/1/rotation;9,20;-8,86;-0,16;0,0000;0,0000
1,16;/tracking/trackers/4/rotation;-1,09;-7,02;-4,28;0,0000;0,0000
1,16;/tracking/trackers/5/rotation;-0,13;-5,88;2,83;0,0000;0,0000
1,16;/tracking/trackers/2/rotation;-0,03;-7,80;-0,09;0,0000;0,0000
1,16;/tracking/trackers/3/rotation;-0,01;-8,82;-0,02;0,0000;0,0000
1,17;/tracking/trackers/6/rotation;-2,90;-11,17;0,27;0,0000;0,0000
1,17;/tracking/trackers/1/rotation;9,21;-8,83;-0,16;0,0000;0,0000
1,17;/tracking/trackers/4/rotation;-1,08;-7,01;-4,29;0,0000;0,0000
1,17;/tracking/trackers/5/rotation;-0,13;-5,86;2,83;0,0000;0,0000
1,17;/tracking/trackers/2/rotation;-0,03;-7,78;-0,09;0,0000;0,0000
1,17;/tracking/trackers/3/rotation;-0,01;-8,83;-0,02;0,0000;0,0000
1,19;/tracking/trackers/6/rotation;-2,92;-11,18;0,30;0,0000;0,0000
1,19;/tracking/trackers/1/rotation;9,22;-8,80;-0,15;0,0000;0,0000
1,19;/tracking/trackers/4/rotation;-1,07;-7,00;-4,30;0,0000;0,0000
1,19;/tracking/trackers/5/rotation;-0,12;-5,85;2,82;0,0000;0,0000
1,19;/tracking/trackers/2/rotation;-0,03;-7,76;-0,09;0,0000;0,0000
1,19;/tracking/trackers/3/rotation;-0,01;-8,83;-0,02;0,0000;0,0000
1,21;/tracking/trackers/6/rotation;-2,93;-11,19;0,33;0,0000;0,0000
1,21;/tracking/trackers/1/rotation;9,23;-8,78;-0,15;0,0000;0,0000
1,21;/tracking/trackers/4/rotation;-1,07;-6,99;-4,30;0,0000;0,0000
1,21;/tracking/trackers/5/rotation;-0,12;-5,83;2,82;0,0000;0,0000
1,21;/tracking/trackers/2/rotation;-0,03;-7,75;-0,09;0,0000;0,0000
1,21;/tracking/trackers/3/rotation;-0,01;-8,84;-0,02;0,0000;0,0000
1,22;/tracking/trackers/6/rotation;-2,95;-11,19;0,36;0,0000;0,0000
1,22;/tracking/trackers/1/rotation;9,23;-8,76;-0,15;0,0000;0,0000
1,22;/tracking/trackers/4/rotation;-1,06;-6,97;-4,31;0,0000;0,0000
1,22;/tracking/trackers/5/rotation;-0,11;-5,82;2,82;0,0000;0,0000
1,22;/tracking/trackers/2/rotation;-0,03;-7,74;-0,09;0,0000;0,0000
1,22;/tracking/trackers/3/rotation;-0,01;-8,84;-0,02;0,0000;0,0000
1,24;/tracking/trackers/6/rotation;-2,97;-11,18;0,38;0,0000;0,0000
1,24;/tracking/trackers/1/rotation;9,24;-8,74;-0,15;0,0000;0,0000
1,24;/tracking/trackers/4/rotation;-1,05;-6,97;-4,31;0,0000;0,0000
1,24;/tracking/trackers/5/rotation;-0,10;-5,81;2,81;0,0000;0,0000
1,24;/tracking/trackers/2/rotation;-0,03;-7,73;-0,09;0,0000;0,0000
1,24;/tracking/trackers/3/rotation;-0,01;-8,84;-0,02;0,0000;0,0000
1,25;/tracking/trackers/6/rotation;-3,00;-11,20;0,41;0,0000;0,0000
1,25;/tracking/trackers/1/rotation;9,24;-8,71;-0,14;0,0000;0,0000
1,25;/tracking/trackers/4/rotation;-1,04;-6,96;-4,31;0,0000;0,0000
1,25;/tracking/trackers/5/rotation;-0,10;-5,80;2,81;0,0000;0,0000
1,25;/tracking/trackers/2/rotation;-0,03;-7,72;-0,09;0,0000;0,0000
1,25;/tracking/trackers/3/rotation;-0,01;-8,84;-0,02;0,0000;0,0000
1,27;/tracking/trackers/6/rotation;-3,04;-11,22;0,44;0,0000;0,0000
1,27;/tracking/trackers/1/rotation;9,25;-8,69;-0,14;0,0000;0,0000
1,27;/tracking/trackers/4/rotation;-1,03;-6,95;-4,32;0,0000;0,0000
1,27;/tracking/trackers/5/rotation;-0,08;-5,80;2,81;0,0000;0,0000
1,27;/tracking/trackers/2/rotation;-0,03;-7,71;-0,09;0,0000;0,0000
1,27;/tracking/trackers/3/rotation;-0,01;-8,84;-0,02;0,0000;0,0000
1,28;/tracking/trackers/6/rotation;-3,06;-11,27;0,49;0,0000;0,0000
1,28;/tracking/trackers/1/rotation;9,26;-8,67;-0,14;0,0000;0,0000
1,28;/tracking/trackers/4/rotation;-1,02;-6,94;-4,32;0,0000;0,0000
1,28;/tracking/trackers/5/rotation;-0,07;-5,80;2,80;0,0000;0,0000
1,28;/tracking/trackers/2/rotation;-0,03;-7,71;-0,09;0,0000;0,0000
1,28;/tracking/trackers/3/rotation;-0,01;-8,84;-0,02;0,0000;0,0000
1,29;/tracking/trackers/6/rotation;-3,08;-11,31;0,53;0,0000;0,0000
1,29;/tracking/trackers/1/rotation;9,27;-8,66;-0,13;0,0000;0,0000
1,29;/tracking/trackers/4/rotation;-1,01;-6,93;-4,33;0,0000;0,0000
1,29;/tracking/trackers/5/rotation;-0,06;-5,80;2,80;0,0000;0,0000
1,29;/tracking/trackers/2/rotation;-0,03;-7,70;-0,09;0,0000;0,0000
1,29;/tracking/trackers/3/rotation;-0,01;-8,84;-0,02;0,0000;0,0000
1,31;/tracking/trackers/6/rotation;-3,10;-11,38;0,59;0,0000;0,0000
1,31;/tracking/trackers/1/rotation;9,28;-8,64;-0,13;0,0000;0,0000
1,31;/tracking/trackers/4/rotation;-1,00;-6,93;-4,33;0,0000;0,0000
1,31;/tracking/trackers/5/rotation;-0,06;-5,81;2,79;0,0000;0,0000
1,31;/tracking/trackers/2/rotation;-0,03;-7,70;-0,09;0,0000;0,0000
1,31;/tracking/trackers/3/rotation;-0,01;-8,84;-0,02;0,0000;0,0000
1,33;/tracking/trackers/6/rotation;-3,12;-11,44;0,64;0,0000;0,0000
1,33;/tracking/trackers/1/rotation;9,30;-8,62;-0,12;0,0000;0,0000
1,33;/tracking/trackers/4/rotation;-0,99;-6,92;-4,33;0,0000;0,0000
1,33;/tracking/trackers/5/rotation;-0,05;-5,82;2,79;0,0000;0,0000
1,33;/tracking/trackers/2/rotation;-0,03;-7,70;-0,09;0,0000;0,0000
1,33;/tracking/trackers/3/rotation;-0,01;-8,84;-0,02;0,0000;0,0000
1,34;/tracking/trackers/6/rotation;-3,15;-11,50;0,68;0,0000;0,0000
1,34;/tracking/trackers/1/rotation;9,31;-8,61;-0,12;0,0000;0,0000
1,34;/tracking/trackers/4/rotation;-0,99;-6,92;-4,34;0,0000;0,0000
1,34;/tracking/trackers/5/rotation;-0,05;-5,83;2,78;0,0000;0,0000
1,34;/tracking/trackers/2/rotation;-0,03;-7,70;-0,09;0,0000;0,0000
1,34;/tracking/trackers/3/rotation;-0,01;-8,83;-0,02;0,0000;0,0000
1,35;/tracking/trackers/6/rotation;-3,19;-11,54;0,70;0,0000;0,0000
1,35;/tracking/trackers/1/rotation;9,32;-8,60;-0,11;0,0000;0,0000
1,35;/tracking/trackers/4/rotation;-0,98;-6,91;-4,34;0,0000;0,0000
1,35;/tracking/trackers/5/rotation;-0,04;-5,84;2,77;0,0000;0,0000
1,35;/tracking/trackers/2/rotation;-0,03;-7,70;-0,09;0,0000;0,0000
1,35;/tracking/trackers/3/rotation;-0,01;-8,83;-0,02;0,0000;0,0000
1,37;/tracking/trackers/6/rotation;-3,25;-11,58;0,71;0,0000;0,0000
1,37;/tracking/trackers/1/rotation;9,33;-8,59;-0,11;0,0000;0,0000
1,37;/tracking/trackers/4/rotation;-0,97;-6,91;-4,35;0,0000;0,0000
1,37;/tracking/trackers/5/rotation;-0,04;-5,85;2,76;0,0000;0,0000
1,37;/tracking/trackers/2/rotation;-0,03;-7,69;-0,09;0,0000;0,0000
1,37;/tracking/trackers/3/rotation;-0,01;-8,83;-0,02;0,0000;0,0000
1,39;/tracking/trackers/6/rotation;-3,31;-11,61;0,72;0,0000;0,0000
1,39;/tracking/trackers/1/rotation;9,35;-8,58;-0,10;0,0000;0,0000
1,39;/tracking/trackers/4/rotation;-0,96;-6,92;-4,36;0,0000;0,0000
1,39;/tracking/trackers/5/rotation;-0,03;-5,86;2,76;0,0000;0,0000
1,39;/tracking/trackers/2/rotation;-0,03;-7,69;-0,09;0,0000;0,0000
1,39;/tracking/trackers/3/rotation;-0,01;-8,82;-0,02;0,0000;0,0000
1,41;/tracking/trackers/6/rotation;-3,36;-11,63;0,72;0,0000;0,0000
1,41;/tracking/trackers/1/rotation;9,37;-8,57;-0,09;0,0000;0,0000
1,41;/tracking/trackers/4/rotation;-0,94;-6,92;-4,37;0,0000;0,0000
1,41;/tracking/trackers/5/rotation;-0,03;-5,87;2,74;0,0000;0,0000
1,41;/tracking/trackers/2/rotation;-0,03;-7,69;-0,09;0,0000;0,0000
1,41;/tracking/trackers/3/rotation;-0,01;-8,82;-0,03;0,0000;0,0000
1,42;/tracking/trackers/6/rotation;-3,40;-11,65;0,74;0,0000;0,0000
1,42;/tracking/trackers/1/rotation;9,38;-8,56;-0,08;0,0000;0,0000
1,42;/tracking/trackers/4/rotation;-0,93;-6,92;-4,39;0,0000;0,0000
1,42;/tracking/trackers/5/rotation;-0,01;-5,87;2,73;0,0000;0,0000
1,42;/tracking/trackers/2/rotation;-0,03;-7,68;-0,09;0,0000;0,0000
1,42;/tracking/trackers/3/rotation;-0,01;-8,82;-0,03;0,0000;0,0000
1,44;/tracking/trackers/6/rotation;-3,42;-11,66;0,75;0,0000;0,0000
1,44;/tracking/trackers/1/rotation;9,40;-8,55;-0,07;0,0000;0,0000
1,44;/tracking/trackers/4/rotation;-0,91;-6,93;-4,40;0,0000;0,0000
1,44;/tracking/trackers/5/rotation;0,00;-5,88;2,72;0,0000;0,0000
1,44;/tracking/trackers/2/rotation;-0,03;-7,68;-0,09;0,0000;0,0000
1,44;/tracking/trackers/3/rotation;-0,01;-8,82;-0,03;0,0000;0,0000
1,45;/tracking/trackers/6/rotation;-3,42;-11,66;0,77;0,0000;0,0000
1,45;/tracking/trackers/1/rotation;9,42;-8,54;-0,06;0,0000;0,0000
1,45;/tracking/trackers/4/rotation;-0,90;-6,93;-4,41;0,0000;0,0000
1,45;/tracking/trackers/5/rotation;0,01;-5,88;2,71;0,0000;0,0000
1,45;/tracking/trackers/2/rotation;-0,03;-7,67;-0,09;0,0000;0,0000
1,45;/tracking/trackers/3/rotation;-0,01;-8,82;-0,03;0,0000;0,0000
1,46;/tracking/trackers/6/rotation;-3,43;-11,66;0,79;0,0000;0,0000
1,46;/tracking/trackers/1/rotation;9,43;-8,54;-0,06;0,0000;0,0000
1,46;/tracking/trackers/4/rotation;-0,89;-6,94;-4,42;0,0000;0,0000
1,46;/tracking/trackers/5/rotation;0,02;-5,88;2,70;0,0000;0,0000
1,46;/tracking/trackers/2/rotation;-0,03;-7,67;-0,09;0,0000;0,0000
1,46;/tracking/trackers/3/rotation;-0,01;-8,82;-0,03;0,0000;0,0000
1,48;/tracking/trackers/6/rotation;-3,43;-11,66;0,82;0,0000;0,0000
1,48;/tracking/trackers/1/rotation;9,45;-8,55;-0,06;0,0000;0,0000
1,48;/tracking/trackers/4/rotation;-0,89;-6,94;-4,43;0,0000;0,0000
1,48;/tracking/trackers/5/rotation;0,03;-5,87;2,69;0,0000;0,0000
1,48;/tracking/trackers/2/rotation;-0,03;-7,66;-0,09;0,0000;0,0000
1,48;/tracking/trackers/3/rotation;-0,01;-8,81;-0,03;0,0000;0,0000
1,50;/tracking/trackers/6/rotation;-3,46;-11,67;0,85;0,0000;0,0000
1,50;/tracking/trackers/1/rotation;9,46;-8,56;-0,07;0,0000;0,0000
1,50;/tracking/trackers/4/rotation;-0,88;-6,95;-4,44;0,0000;0,0000
1,50;/tracking/trackers/5/rotation;0,04;-5,87;2,68;0,0000;0,0000
1,50;/tracking/trackers/2/rotation;-0,03;-7,66;-0,09;0,0000;0,0000
1,50;/tracking/trackers/3/rotation;-0,01;-8,81;-0,03;0,0000;0,0000
1,51;/tracking/trackers/6/rotation;-3,49;-11,70;0,88;0,0000;0,0000
1,51;/tracking/trackers/1/rotation;9,46;-8,58;-0,08;0,0000;0,0000
1,51;/tracking/trackers/4/rotation;-0,88;-6,96;-4,44;0,0000;0,0000
1,51;/tracking/trackers/5/rotation;0,05;-5,86;2,67;0,0000;0,0000
1,51;/tracking/trackers/2/rotation;-0,03;-7,66;-0,09;0,0000;0,0000
1,51;/tracking/trackers/3/rotation;-0,01;-8,81;-0,03;0,0000;0,0000
1,53;/tracking/trackers/6/rotation;-3,53;-11,73;0,91;0,0000;0,0000
1,53;/tracking/trackers/1/rotation;9,47;-8,61;-0,09;0,0000;0,0000
1,53;/tracking/trackers/4/rotation;-0,88;-6,96;-4,45;0,0000;0,0000
1,53;/tracking/trackers/5/rotation;0,07;-5,85;2,67;0,0000;0,0000
1,53;/tracking/trackers/2/rotation;-0,03;-7,66;-0,09;0,0000;0,0000
1,53;/tracking/trackers/3/rotation;-0,01;-8,81;-0,03;0,0000;0,0000
1,54;/tracking/trackers/6/rotation;-3,56;-11,75;0,94;0,0000;0,0000
1,54;/tracking/trackers/1/rotation;9,47;-8,62;-0,10;0,0000;0,0000
1,54;/tracking/trackers/4/rotation;-0,88;-6,96;-4,46;0,0000;0,0000
1,54;/tracking/trackers/5/rotation;0,08;-5,84;2,66;0,0000;0,0000
1,54;/tracking/trackers/2/rotation;-0,03;-7,65;-0,09;0,0000;0,0000
1,54;/tracking/trackers/3/rotation;-0,01;-8,81;-0,03;0,0000;0,0000
1,56;/tracking/trackers/6/rotation;-3,58;-11,78;0,96;0,0000;0,0000
1,56;/tracking/trackers/1/rotation;9,47;-8,65;-0,11;0,0000;0,0000
1,56;/tracking/trackers/4/rotation;-0,89;-6,96;-4,46;0,0000;0,0000
1,56;/tracking/trackers/5/rotation;0,09;-5,83;2,66;0,0000;0,0000
1,56;/tracking/trackers/2/rotation;-0,04;-7,64;-0,09;0,0000;0,0000
1,56;/tracking/trackers/3/rotation;-0,01;-8,81;-0,03;0,0000;0,0000
1,58;/tracking/trackers/6/rotation;-3,59;-11,80;0,97;0,0000;0,0000
1,58;/tracking/trackers/1/rotation;9,48;-8,67;-0,12;0,0000;0,0000
1,58;/tracking/trackers/4/rotation;-0,90;-6,96;-4,46;0,0000;0,0000
1,58;/tracking/trackers/5/rotation;0,11;-5,81;2,66;0,0000;0,0000
1,58;/tracking/trackers/2/rotation;-0,04;-7,63;-0,09;0,0000;0,0000
1,58;/tracking/trackers/3/rotation;-0,01;-8,81;-0,03;0,0000;0,0000
1,59;/tracking/trackers/6/rotation;-3,60;-11,82;0,98;0,0000;0,0000
1,59;/tracking/trackers/1/rotation;9,48;-8,70;-0,13;0,0000;0,0000
1,59;/tracking/trackers/4/rotation;-0,91;-6,96;-4,47;0,0000;0,0000
1,59;/tracking/trackers/5/rotation;0,12;-5,79;2,65;0,0000;0,0000
1,59;/tracking/trackers/2/rotation;-0,04;-7,63;-0,09;0,0000;0,0000
1,59;/tracking/trackers/3/rotation;-0,01;-8,81;-0,03;0,0000;0,0000
1,61;/tracking/trackers/6/rotation;-3,61;-11,84;0,98;0,0000;0,0000
1,61;/tracking/trackers/1/rotation;9,49;-8,72;-0,14;0,0000;0,0000
1,61;/tracking/trackers/4/rotation;-0,92;-6,96;-4,47;0,0000;0,0000
1,61;/tracking/trackers/5/rotation;0,14;-5,79;2,65;0,0000;0,0000
1,61;/tracking/trackers/2/rotation;-0,04;-7,63;-0,09;0,0000;0,0000
1,61;/tracking/trackers/3/rotation;-0,01;-8,81;-0,03;0,0000;0,0000
1,62;/tracking/trackers/6/rotation;-3,63;-11,86;0,98;0,0000;0,0000
1,62;/tracking/trackers/1/rotation;9,49;-8,74;-0,15;0,0000;0,0000
1,62;/tracking/trackers/4/rotation;-0,93;-6,97;-4,47;0,0000;0,0000
1,62;/tracking/trackers/5/rotation;0,15;-5,79;2,65;0,0000;0,0000
1,62;/tracking/trackers/2/rotation;-0,04;-7,62;-0,09;0,0000;0,0000
1,62;/tracking/trackers/3/rotation;-0,01;-8,81;-0,03;0,0000;0,0000
1,64;/tracking/trackers/6/rotation;-3,65;-11,87;0,97;0,0000;0,0000
